fold num,imgid,label,feature1,feature2,feature3
3,image (1559).JPG,0,22518,161.0,495.22748363018036
4,image (1608).JPG,0,15225,2740.0,513.0853482484818
5,image (1432).JPG,0,48.0,2.0,530.0731556415558
6,image (1564).JPG,0,36320,4996.5,1234.839743256569
7,image (1610).JPG,0,52.0,0,395.9898953437805
8,image (1227).JPG,0,187.0,13.0,1241.9351961612701
9,image (1304).JPG,0,104.5,3.0,763.5361396074295
0,image (1242).JPG,0,32.5,0,296.3502861261368
1,image (1231).JPG,0,46.0,0.0,484.1320307254791
2,image (1520).JPG,0,64.0,0,369.445739030838
3,image (4).JPG,0,34068,8960.5,1265.727045416832
4,image (1618).JPG,0,39508,1213.5,1148.4722121953964
5,image (537).JPG,0,7482,197.0,421.1614682674408
6,image (1359).JPG,0,69.0,0.0,584.4995617866516
7,image (1376).JPG,0,63.5,19.5,542.457931637764
8,image (35).JPG,0,51.5,0,376.2325359582901
9,image (1422).JPG,0,148.0,0,968.7737278938293
0,image (1533).JPG,0,72.0,0,686.6416971683502
1,image (1312).JPG,0,164.5,0.0,1052.8986183404922
2,image (1508).JPG,0,70.5,0,585.0853482484818
3,image (1255).JPG,0,69.5,0.0,823.168608546257
4,image (1380).JPG,0,42.0,0.0,280.3919162750244
5,image (1414).JPG,0,78.0,0,575.6122596263885
6,image (1341).JPG,0,128.5,37.5,783.8204103708267
7,image (1599).JPG,0,80.0,0.0,927.979790687561
8,image (1300).JPG,0,39271,13197.5,1461.248904466629
9,image (1388).JPG,0,39846,3530.0,1092.028561115265
0,image (1513).JPG,0,14400,150.0,420.57568180561066
1,image (1521).JPG,0,87.0,33.0,1020.1219260692596
2,image (563).JPG,0,42350,57264.5,897.1757488250732
3,image (1566).JPG,0,56.0,0.5,414.96045780181885
4,image (43).JPG,0,27456,2566.5,599.7716399431229
5,image (1529).JPG,0,67.0,58.5,649.1858534812927
6,image (1499).JPG,0,119.5,0,931.6193999052048
7,image (1454).JPG,0,138.0,1.5,969.0579986572266
8,image (1272).JPG,0,24150,70.5,681.9554054737091
9,image (1291).JPG,0,19566.0,0.0,639.0437180995941
0,image (50).JPG,0,121.5,0.0,793.1341186761856
1,image (1627).JPG,0,31878,290.5,656.080295920372
2,image (1241).JPG,0,71.0,0,505.32798886299133
3,image (1352).JPG,0,29468,651.5,619.168608546257
4,image (1612).JPG,0,21000,507.5,512.6589421033859
5,image (1405).JPG,0,29008,605.5,852.1463112831116
6,image (1603).JPG,0,36.5,0,374.97770273685455
7,image (22).JPG,0,83.0,0.0,615.4701242446899
8,image (1472).JPG,0,74.0,0.0,402.9015827178955
9,image (1).JPG,0,88.5,0,600.3401814699173
0,image (1614).JPG,0,24.5,0,266.20815074443817
1,image (1249).JPG,0,55.0,0,471.445739030838
2,image (1577).JPG,0,21456,80.5,778.9259679317474
3,image (1456).JPG,0,23288,1648.5,666.0630509853363
4,image (46).JPG,0,93.0,0,421.6711347103119
5,image (1449).JPG,0,49.0,0.0,677.7300097942352
6,image (555).JPG,0,7812,1715.0,500.80107748508453
7,image (1474).JPG,0,21235,233.5,540.6416971683502
8,image (1207).JPG,0,56.5,0,367.88939011096954
9,image (1412).JPG,0,39846,620.5,1142.2194669246674
0,image (1532).JPG,0,21.5,0,210.2670258283615
1,image (1480).JPG,0,80.5,0,534.0559107065201
2,image (1477).JPG,0,50.0,0,409.8477599620819
3,image (1350).JPG,0,62.0,0,463.9310202598572
4,image (1253).JPG,0,13617,1426.5,455.8477599620819
5,image (1576).JPG,0,48.0,1.0,496.27416610717773
6,image (1527).JPG,0,158.0,0,996.3717069625854
7,image (538).JPG,0,54.5,0,350.57568180561066
8,image (16).JPG,0,82.0,0,650.7838325500488
9,image (1525).JPG,0,35.5,0,254.00714027881622
0,image (1471).JPG,0,104.5,0,513.7127648591995
1,image (1490).JPG,0,10764,98.5,389.88939011096954
2,image (1546).JPG,0,5782,570.5,336.71781718730927
3,image (8).JPG,0,89.5,0,492.39905655384064
4,image (1409).JPG,0,83.5,0,589.369619011879
5,image (1619).JPG,0,53.5,0,494.6589421033859
6,image (1297).JPG,0,83.5,0.0,712.256921172142
7,image (1515).JPG,0,19398,133.0,561.8965303897858
8,image (1258).JPG,0,48.5,3.0,427.88939011096954
9,image (1634).JPG,0,108.5,0.0,707.7371500730515
0,image (1383).JPG,0,105.5,0,876.9331082105637
1,image (1557).JPG,0,17032.5,0.0,587.4284940958023
2,image (1450).JPG,0,15824,2529.0,478.81832242012024
3,image (1298).JPG,0,19.5,0,337.722869515419
4,image (1232).JPG,0,150.0,0.0,1168.1706964969635
5,image (1365).JPG,0,18232,3812.5,437.1858534812927
6,image (1637).JPG,0,114.0,23.0,734.8082177639008
7,image (1552).JPG,0,30420,2694.0,970.3300768136978
8,image (1638).JPG,0,41832,17619.0,1529.3910398483276
9,image (1216).JPG,0,88.0,3.5,593.269113779068
0,image (566).JPG,0,16380,622.5,639.6366448402405
1,image (1381).JPG,0,32868,5895.0,956.8498479127884
2,image (1299).JPG,0,140.0,10.0,945.1168737411499
3,image (1289).JPG,0,53.0,0,349.1614682674408
4,image (554).JPG,0,26797,148.5,928.0630509853363
5,image (1488).JPG,0,71.5,0,603.5706294775009
6,image (1214).JPG,0,23166,352.5,974.0630509853363
7,image (1360).JPG,0,38192,9969.0,851.092488527298
8,image (31).JPG,0,25311,5494.5,1055.9453008174896
9,image (541).JPG,0,24448,138.0,614.2224313020706
0,image (1423).JPG,0,44590,2657.5,1220.7981131076813
1,image (1336).JPG,0,31840,979.0,849.7787802219391
2,image (1283).JPG,0,53.5,0,357.0609630346298
3,image (1416).JPG,0,59.0,0,458.7594473361969
4,image (1419).JPG,0,4914,292.0,303.8650048971176
5,image (1211).JPG,0,77.0,33.5,468.84270763397217
6,image (1286).JPG,0,39093,24047.5,757.8792854547501
7,image (2).JPG,0,78.0,0,541.8132700920105
8,image (553).JPG,0,88.0,0,743.4112491607666
9,image (565).JPG,0,13013,3348.0,745.2762540578842
0,image (1222).JPG,0,38308,7527.5,857.5777697563171
1,image (1181).JPG,0,17680,948.5,556.4751765727997
2,image (828).JPG,0,28536,5889.0,817.1513636112213
3,image (1189).JPG,0,13764,1106.5,486.0975408554077
4,image (48).JPG,0,137.5,13.5,1106.4722121953964
5,image (1178).JPG,0,55.0,0,329.1614682674408
6,image (1229).JPG,0,33152,1575.0,1076.891478061676
7,image (836).JPG,0,25641,8471.0,808.080295920372
8,image (41).JPG,0,62.0,0,630.8427076339722
9,image (1212).JPG,0,62.5,11.5,270.2325359582901
0,image (26).JPG,0,48.5,36.0,509.6883796453476
1,image (830).JPG,0,7645,910.5,341.36247873306274
2,image (1227).JPG,0,187.0,13.0,1241.9351961612701
3,image (1231).JPG,0,46.0,0.0,484.1320307254791
4,image (4).JPG,0,34068,8960.5,1265.727045416832
5,image (537).JPG,0,7482,197.0,421.1614682674408
6,image (35).JPG,0,51.5,0,376.2325359582901
7,image (563).JPG,0,42350,57264.5,897.1757488250732
8,image (43).JPG,0,27456,2566.5,599.7716399431229
9,image (50).JPG,0,121.5,0.0,793.1341186761856
0,image (22).JPG,0,83.0,0.0,615.4701242446899
1,image (1).JPG,0,88.5,0,600.3401814699173
2,image (46).JPG,0,93.0,0,421.6711347103119
3,image (555).JPG,0,7812,1715.0,500.80107748508453
4,image (1207).JPG,0,56.5,0,367.88939011096954
5,image (538).JPG,0,54.5,0,350.57568180561066
6,image (16).JPG,0,82.0,0,650.7838325500488
7,image (8).JPG,0,89.5,0,492.39905655384064
8,image (1232).JPG,0,150.0,0.0,1168.1706964969635
9,image (1216).JPG,0,88.0,3.5,593.269113779068
0,image (566).JPG,0,16380,622.5,639.6366448402405
1,image (554).JPG,0,26797,148.5,928.0630509853363
2,image (1214).JPG,0,23166,352.5,974.0630509853363
3,image (31).JPG,0,25311,5494.5,1055.9453008174896
4,image (541).JPG,0,24448,138.0,614.2224313020706
5,image (1211).JPG,0,77.0,33.5,468.84270763397217
6,image (1203).JPG,0,15648,4414.5,571.269113779068
7,image (539).JPG,0,19712,103.0,612.9675980806351
8,image (846).JPG,0,9982,1671.5,529.0437180995941
9,image (6).JPG,0,32.0,0,314.2497808933258
0,image (1193).JPG,0,207.0,35.5,1069.650925397873
1,image (842).JPG,0,101.5,0,834.2224313020706
2,image (1177).JPG,0,35616,10256.0,842.0458060503006
3,image (2).JPG,0,78.0,0,541.8132700920105
4,image (48).JPG,0,137.5,13.5,1106.4722121953964
5,image (1229).JPG,0,33152,1575.0,1076.891478061676
6,image (41).JPG,0,62.0,0,630.8427076339722
7,image (26).JPG,0,48.5,36.0,509.6883796453476
8,image (1227).JPG,0,187.0,13.0,1241.9351961612701
9,image (1231).JPG,0,46.0,0.0,484.1320307254791
0,image (4).JPG,0,34068,8960.5,1265.727045416832
1,image (537).JPG,0,7482,197.0,421.1614682674408
2,image (35).JPG,0,51.5,0,376.2325359582901
3,image (43).JPG,0,27456,2566.5,599.7716399431229
4,image (50).JPG,0,121.5,0.0,793.1341186761856
5,image (22).JPG,0,83.0,0.0,615.4701242446899
6,image (1).JPG,0,88.5,0,600.3401814699173
7,image (46).JPG,0,93.0,0,421.6711347103119
8,image (16).JPG,0,82.0,0,650.7838325500488
9,image (8).JPG,0,89.5,0,492.39905655384064
0,image (1232).JPG,0,150.0,0.0,1168.1706964969635
1,image (31).JPG,0,25311,5494.5,1055.9453008174896
2,image (6).JPG,0,32.0,0,314.2497808933258
3,image (1224).JPG,0,143.0,80.0,1199.2001340389252
4,image (32).JPG,0,57.0,0,362.96045780181885
5,image (9).JPG,0,75.5,0,353.0020879507065
6,image (38).JPG,0,15738.0,0.0,587.0437180995941
7,image (21).JPG,0,62.0,15.5,671.1858534812927
8,image (29).JPG,0,40304,11789.0,855.6782749891281
9,image (1233).JPG,0,119.5,0,580.6244522333145
0,image (44).JPG,0,156.5,0,1240.638732790947
1,image (7).JPG,0,76.0,0.0,501.8132700920105
2,image (1225).JPG,0,64.0,0,572.7005722522736
3,image (11).JPG,0,69.5,0,488.6000670194626
4,image (2).JPG,0,78.0,0,541.8132700920105
5,image (1).JPG,0,88.5,0,600.3401814699173
6,image (1232).JPG,0,150.0,0.0,1168.1706964969635
7,image (1233).JPG,0,119.5,0,580.6244522333145
8,image (3).JPG,0,11700,196.0,746.357426404953
9,image (1645).JPG,0,16065,495.5,527.345233798027
0,image (1003).JPG,0,140.5,0.0,851.5605248212814
1,image (238).JPG,0,114.5,0,838.1046811342239
2,image (1292).JPG,0,17474.5,0.0,562.9432128667831
3,image (410).JPG,0,105.0,40.5,1158.4305820465088
4,image (758).JPG,0,93.5,30.5,596.1391710042953
5,image (1263).JPG,0,178.5,0,1202.437722325325
6,image (1055).JPG,0,163.5,20.5,1188.4965974092484
7,image (1347).JPG,0,149.0,1.0,1130.7981131076813
8,image (355).JPG,0,131.5,38.0,985.7859205007553
9,image (648).JPG,0,15893.0,22.5,517.8721451759338
0,image (2).JPG,0,106.5,0,747.5361396074295
1,image (1116).JPG,0,76.5,0,481.9726504087448
2,image (656).JPG,0,119.0,0.0,728.2640614509583
3,image (344).JPG,0,142.5,0,1165.2417641878128
4,image (1264).JPG,0,73.5,0,613.2274836301804
5,image (880).JPG,0,141.0,96.5,912.915863275528
6,image (1386).JPG,0,143.0,102.0,872.7737278938293
7,image (178).JPG,0,90.5,0,534.5411919355392
8,image (683).JPG,0,23940,119.0,763.6366448402405
9,image (1333).JPG,0,17194.0,0,512.4995617866516
0,image (778).JPG,0,179.0,0.0,1270.6803629398346
1,image (722).JPG,0,108.5,0.0,1006.5899623632431
2,image (922).JPG,0,95.0,6.0,971.6610300540924
3,image (426).JPG,0,213.0,4.0,818.1706964969635
4,image (664).JPG,0,805.0,178.5,1254.0184564590454
5,image (1061).JPG,0,21006.5,155.5,641.9970356225967
6,image (743).JPG,0,40.0,0,609.9310202598572
7,image (581).JPG,0,254.0,149.0,1333.9940712451935
8,image (1256).JPG,0,217.0,0.0,1220.562612771988
9,image (1270).JPG,0,434.0,1.0,1087.9940712451935
0,image (1021).JPG,0,179.5,0,1030.1534515619278
1,image (742).JPG,0,197.0,30.0,1415.047894001007
2,image (78).JPG,0,25872,282.0,945.7787802219391
3,image (709).JPG,0,172.0,5.5,1544.9057586193085
4,image (1002).JPG,0,87.5,0.0,692.8254626989365
5,image (375).JPG,0,138.5,15.0,841.70266020298
6,image (331).JPG,0,86.5,22.5,630.8843377828598
7,image (872).JPG,0,141.5,0,1125.5849100351334
8,image (553).JPG,0,29388,5061.0,1096.7981131076813
9,image (1142).JPG,0,28028,2116.5,693.192993760109
0,image (565).JPG,0,19123.0,15.0,994.5971026420593
1,image (1222).JPG,0,91.0,0,1046.7493426799774
2,image (440).JPG,0,80.5,0,607.369619011879
3,image (612).JPG,0,119.5,0,795.1341186761856
4,image (1181).JPG,0,154.5,1.5,1456.0945764780045
5,image (817).JPG,0,70.5,0,578.6000670194626
6,image (828).JPG,0,214.5,0.0,1472.8885136842728
7,image (370).JPG,0,123.0,0.0,1087.4011445045471
8,image (386).JPG,0,168.0,13.0,1155.9108109474182
9,image (647).JPG,0,13872.5,1.0,535.6883796453476
0,image (1148).JPG,0,196.5,32.0,1125.3006392717361
1,image (257).JPG,0,42.5,0,287.8061298131943
2,image (354).JPG,0,156.0,4.0,1218.739238023758
3,image (717).JPG,0,238.0,12.0,1299.8763210773468
4,image (1141).JPG,0,181.0,0.0,934.1118214130402
5,image (418).JPG,0,183.0,17.5,1192.2783420085907
6,image (704).JPG,0,18.0,0,443.9655101299286
7,image (68).JPG,0,170.5,0.0,1189.1240140199661
8,image (1495).JPG,0,187.0,30.5,1072.6559777259827
9,image (1428).JPG,0,111.0,0.0,770.2640614509583
0,image (734).JPG,0,180.5,13.5,1072.437722325325
1,image (1017).JPG,0,104.5,0,708.281306385994
2,image (1189).JPG,0,118.0,0.0,935.7199051380157
3,image (48).JPG,0,25026,949.5,1074.9331082105637
4,image (261).JPG,0,140.0,0.0,1110.513842344284
5,image (1390).JPG,0,25564,198.5,1086.1118214130402
6,image (254).JPG,0,160.5,7.5,1096.0701912641525
7,image (653).JPG,0,18651.0,0.0,572.2396762371063
8,image (1178).JPG,0,127.0,0.0,783.8620405197144
9,image (263).JPG,0,88.0,9.5,1118.8326029777527
0,image (1468).JPG,0,52.5,0,630.6589421033859
1,image (204).JPG,0,68.5,0.0,647.7127648591995
2,image (760).JPG,0,108.0,0.0,769.4356343746185
3,image (1484).JPG,0,14878.0,2.0,479.9310202598572
4,image (1229).JPG,0,168.0,62.5,1167.3666546344757
5,image (782).JPG,0,246.5,41.5,1654.8540238142014
6,image (149).JPG,0,24335,1184.5,1128.1950817108154
7,image (836).JPG,0,213.0,29.0,1267.474300146103
8,image (87).JPG,0,164.0,0.0,894.0285611152649
9,image (41).JPG,0,127.0,61.0,810.4894571304321
0,image (939).JPG,0,146.5,0.0,1263.8691807985306
1,image (1040).JPG,0,115.0,0.0,1043.3767592906952
2,image (968).JPG,0,191.5,3.0,1401.9768263101578
3,image (795).JPG,0,121.0,44.5,924.004175901413
4,image (320).JPG,0,89.0,1.0,748.3818116188049
5,image (1212).JPG,0,104.5,0,678.9087229967117
6,image (588).JPG,0,70.5,2.0,810.1980460882187
7,image (170).JPG,0,124.0,14.5,1024.915863275528
8,image (715).JPG,0,27888,1343.5,1249.9351961612701
9,image (335).JPG,0,120.5,3.5,907.0752435922623
0,image (398).JPG,0,56.0,0,442.27416610717773
1,image (1098).JPG,0,105.5,2.5,1000.3889518976212
2,image (26).JPG,0,72.0,0,842.7249574661255
3,image (53).JPG,0,252.0,24.0,1642.008351802826
4,image (1079).JPG,0,223.0,26.5,1348.8468835353851
5,image (273).JPG,0,164.0,1.0,1189.7098004817963
6,image (1396).JPG,0,188.0,16.0,1006.5971026420593
7,image (384).JPG,0,87.0,0.0,920.2640614509583
8,image (1159).JPG,0,21353.0,0.5,644.9848430156708
9,image (1493).JPG,0,15266.5,1.0,864.9331082105637
0,image (1460).JPG,0,128.5,22.5,1120.815358042717
1,image (900).JPG,0,25810,3053.5,1526.7463783025742
2,image (631).JPG,0,84.5,2.0,768.8254626989365
3,image (1234).JPG,0,135.0,1.0,1146.3717069625854
4,image (1047).JPG,0,26832,338.5,972.3300768136978
5,image (780).JPG,0,20124,223.5,794.991983294487
6,image (786).JPG,0,160.5,36.0,981.727045416832
7,image (1491).JPG,0,21084.0,0.0,1095.5087900161743
8,image (1385).JPG,0,20744.0,0,613.5289993286133
9,image (91).JPG,0,75.0,17.0,933.2102386951447
0,image (1011).JPG,0,176.0,0.0,908.1706964969635
1,image (481).JPG,0,80.5,0.0,568.256921172142
2,image (104).JPG,0,20131.5,4162.5,844.7077125310898
3,image (1042).JPG,0,30302,1324.5,1544.462107539177
4,image (674).JPG,0,161.5,0.0,938.0458060503006
5,image (754).JPG,0,10972.5,2828.0,531.369619011879
6,image (334).JPG,0,21060,213.0,1073.3838995695114
7,image (1051).JPG,0,181.0,0.5,1227.1656441688538
8,image (830).JPG,0,173.5,0.0,1082.839743256569
9,image (227).JPG,0,134.0,0.0,835.6610300540924
0,image (1442).JPG,0,102.0,0.0,807.979790687561
1,image (218).JPG,0,178.5,46.0,1091.4671598672867
2,image (356).JPG,0,23660,5164.5,1423.0062638521194
3,image (1004).JPG,0,233.5,29.0,1318.6875032186508
4,image (1287).JPG,0,160.5,0.0,624.2468165159225
5,image (1432).JPG,0,86.0,9.5,620.2396762371063
6,image (536).JPG,0,156.5,0.0,1378.7808681726456
7,image (875).JPG,0,120.0,0,1129.2590091228485
8,image (207).JPG,0,29375,1481.5,1196.3889518976212
9,image (434).JPG,0,19479,872.0,577.0853482484818
0,image (1227).JPG,0,61.0,0.0,534.9015827178955
1,image (172).JPG,0,180.0,0.0,1083.7686755657196
2,image (967).JPG,0,203.0,0,1383.7341856956482
3,image (1304).JPG,0,98.0,0.0,607.068103313446
4,image (271).JPG,0,129.5,0.0,1007.70266020298
5,image (659).JPG,0,146.0,13.0,1026.5727174282074
6,image (1242).JPG,0,104.5,0,599.6538897752762
7,image (929).JPG,0,74.0,49.0,666.9848430156708
8,image (814).JPG,0,22117.5,4.0,596.3401814699173
9,image (1231).JPG,0,83.0,0,728.3818116188049
0,image (1103).JPG,0,109.5,27.0,842.0214208364487
1,image (169).JPG,0,122.0,34.0,1153.2590091228485
2,image (73).JPG,0,24424.5,0.0,673.5706294775009
3,image (595).JPG,0,21546.5,21.0,603.168608546257
4,image (1053).JPG,0,130.5,0.5,1117.1585038900375
5,image (1130).JPG,0,15744,66.0,591.3868639469147
6,image (470).JPG,0,248.0,0.0,1689.3809351921082
7,image (850).JPG,0,106.5,2.0,1017.7615352869034
8,image (166).JPG,0,18732.5,0.0,543.7716399431229
9,image (4).JPG,0,161.5,0,1356.0357013940811
0,image (1087).JPG,0,10471.5,0.5,407.0609630346298
1,image (894).JPG,0,76.0,3.0,477.445739030838
2,image (454).JPG,0,152.5,0.0,1244.638732790947
3,image (492).JPG,0,178.0,0.0,1293.5920503139496
4,image (239).JPG,0,14144.5,123.0,500.31579625606537
5,image (707).JPG,0,102.5,1.5,769.7371500730515
6,image (294).JPG,0,34132,3985.5,1152.0701912641525
7,image (537).JPG,0,182.0,0.0,992.3960921764374
8,image (1359).JPG,0,86.0,0.0,741.5533845424652
9,image (349).JPG,0,132.0,0.5,1034.2295715808868
0,image (1376).JPG,0,127.5,1.0,974.7320977449417
1,image (934).JPG,0,111.5,0.0,969.2762540578842
2,image (35).JPG,0,129.5,0,898.9331082105637
3,image (1166).JPG,0,75.5,0,651.5117543935776
4,image (65).JPG,0,107.5,0.0,765.192993760109
5,image (1171).JPG,0,8464.0,0,395.50461411476135
6,image (883).JPG,0,170.5,19.0,1616.2022219896317
7,image (773).JPG,0,105.5,46.0,1139.70266020298
8,image (689).JPG,0,165.5,7.0,1214.1534515619278
9,image (849).JPG,0,112.0,0.0,726.6660823822021
0,image (478).JPG,0,111.0,0,806.4650719165802
1,image (1422).JPG,0,52.0,15.5,482.96045780181885
2,image (96).JPG,0,157.5,0.0,770.5310872793198
3,image (1312).JPG,0,154.5,102.5,1068.5554724931717
4,image (1255).JPG,0,31257,2189.0,765.1513636112213
5,image (1115).JPG,0,187.5,56.0,1425.6336804628372
6,image (1380).JPG,0,29678,495.5,776.6244522333145
7,image (1064).JPG,0,87.0,0,678.3818116188049
8,image (947).JPG,0,138.0,59.5,1199.4844048023224
9,image (1414).JPG,0,83.0,0,543.4701242446899
0,image (445).JPG,0,128.0,10.0,849.4600195884705
1,image (1341).JPG,0,102.0,0.0,639.068103313446
2,image (1300).JPG,0,86.0,0.0,389.3868639469147
3,image (602).JPG,0,26085,333.5,1162.815358042717
4,image (124).JPG,0,133.0,0.0,1128.2295715808868
5,image (1388).JPG,0,90.5,19.5,726.1391710042953
6,image (1155).JPG,0,242.0,1.5,1218.1017167568207
7,image (402).JPG,0,131.5,0,1252.0701912641525
8,image (853).JPG,0,15725.0,0.0,513.6711347103119
9,image (256).JPG,0,114.0,0.0,1206.5727174282074
0,image (563).JPG,0,123.0,0.0,650.4650719165802
1,image (1096).JPG,0,209.0,16.0,1481.6753106117249
2,image (639).JPG,0,104.0,7.0,960.4061968326569
3,image (506).JPG,0,114.0,0.0,752.6072072982788
4,image (624).JPG,0,18806.5,4.0,771.0752435922623
5,image (361).JPG,0,138.0,0.0,1211.3422694206238
6,image (43).JPG,0,125.0,0.0,1237.602154970169
7,image (941).JPG,0,21235,2998.0,1021.6021549701691
8,image (160).JPG,0,162.0,35.5,1135.425529718399
9,image (176).JPG,0,136.0,0.0,984.714852809906
0,image (590).JPG,0,35534,393.5,1226.6214878559113
1,image (1144).JPG,0,107.5,0.0,1086.7320977449417
2,image (1038).JPG,0,169.0,0.0,1212.538227558136
3,image (152).JPG,0,126.0,0.0,685.092488527298
4,image (1499).JPG,0,148.0,0,889.2590091228485
5,image (874).JPG,0,183.0,10.5,1287.1067690849304
6,image (1454).JPG,0,14881.0,0.0,467.3868639469147
7,image (1272).JPG,0,126.5,44.5,911.5605248212814
8,image (1131).JPG,0,152.0,0.0,1226.4549672603607
9,image (1291).JPG,0,177.5,5.0,1233.2072743177414
0,image (479).JPG,0,161.0,34.0,866.2295715808868
1,image (200).JPG,0,81.0,7.0,732.0386657714844
2,image (50).JPG,0,17095.0,22.0,570.9015827178955
3,image (705).JPG,0,33726,241.0,900.8986183404922
4,image (751).JPG,0,74.5,54.5,561.7127648591995
5,image (1241).JPG,0,183.0,30.5,1160.337217092514
6,image (1007).JPG,0,148.0,0.0,994.2295715808868
7,image (373).JPG,0,59.5,33.5,509.1442233324051
8,image (52).JPG,0,16083.5,0.0,520.0559107065201
9,image (526).JPG,0,22910,216.5,578.256921172142
0,image (917).JPG,0,131.5,2.5,813.7615352869034
1,image (228).JPG,0,180.0,21.5,1186.1950817108154
2,image (1352).JPG,0,24395.5,17.5,863.5605248212814
3,image (885).JPG,0,136.0,2.0,764.3473217487335
4,image (449).JPG,0,125.5,0,839.8204103708267
5,image (1113).JPG,0,91.0,6.0,968.6072072982788
6,image (351).JPG,0,17624.5,1724.0,591.7716399431229
7,image (1405).JPG,0,131.0,0,857.3178842067719
8,image (1094).JPG,0,31284,1496.5,1025.8519358634949
9,image (1143).JPG,0,21836.0,0.0,646.156415939331
0,image (22).JPG,0,141.0,0.0,947.4600195884705
1,image (193).JPG,0,63.0,0,503.24472856521606
2,image (469).JPG,0,158.5,0.5,1164.2123266458511
